full_text,created_at,full_text_preprocessed,Topik
Presiden menyampaikan bahwa sejumlah kekurangan yang masih dihadapi warga telah dilaporkan dan akan segera ditangani. Dalam keterangannya Presiden juga menyoroti kebutuhan mendesak terkait ketersediaan air bersih dan air minum bagi masyarakat terdampak. https://t.co/iChLxyxEyF,2025-12-13 11:42:20+00:00,presiden menyampaikan bahwa sejumlah kekurangan yang masih dihadapi warga telah dilaporkan dan akan segera ditangani dalam keterangannya presiden juga menyoroti kebutuhan mendesak terkait ketersediaan air bersih dan air minum bagi masyarakat terdampak,89
 Saya datang melihat keadaan. Nanti kekurangan-kekurangan sudah dilaporkan kepada saya segera kita atasi. Tadi dilaporkan oleh gubernur kekurangan air bersih ya air minum ujar Presiden. https://t.co/SM2DIPgvkg,2025-12-13 11:42:22+00:00,saya datang melihat keadaan nanti kekurangankekurangan sudah dilaporkan kepada saya segera kita atasi tadi dilaporkan oleh gubernur kekurangan air bersih ya air minum ujar presiden,138
Sementara terkait percepatan perbaikan infrastruktur khususnya tanggul Presiden turut menyoroti hal tersebut sebagai langkah pencegahan agar bencana serupa tidak terulang. Presiden menyatakan bahwa seluruh kekuatan negara dikerahkan untuk mendukung upaya tersebut. https://t.co/inua54HtVp,2025-12-13 11:42:24+00:00,sementara terkait percepatan perbaikan infrastruktur khususnya tanggul presiden turut menyoroti hal tersebut sebagai langkah pencegahan agar bencana serupa tidak terulang presiden menyatakan bahwa seluruh kekuatan negara dikerahkan untuk mendukung upaya tersebut,-1
Polda Metro Jaya akan menggelar perkara khusus terkait kasus tudingan ijazah palsu Presiden ke-7 RI Joko Widodo pada Senin (15/12/2025). Baca selengkapnya https://t.co/IilfBbzXDy ~LL #PoldaMetro #IjazahJokowi https://t.co/eQpSgr4EPk,2025-12-13 11:42:27+00:00,polda metro jaya akan menggelar perkara khusus terkait kasus tudingan ijazah palsu presiden ke ri joko widodo pada senin baca selengkapnya ll poldametro ijazahjokowi,129
@jasonidr @denismalhotra Aku sih malu ya pernah punya presiden tukang ngibul dan perusak negara. Aku juga nyesel banget banget pernah milih dia.,2025-12-13 11:42:30+00:00,aku sih malu ya pernah punya presiden tukang ngibul dan perusak negara aku juga nyesel banget banget pernah milih dia,-1
@indepenSumatera * Letak manipulasinya: Qiyas PRESIDEN = BANGSA Presiden = individu yg dijadikan pemimpin Bangsa = komunitas besar dari berbagai suku bahasa Baik/buruk presiden tdk selalu berdampak pd baik/buruk bangsa Fir'aun raja KAFIR + biadab tapi ada bangsa mesir yg baik pengikut Musa,2025-12-13 11:42:44+00:00,letak manipulasinya qiyas presiden bangsa presiden individu yg dijadikan pemimpin bangsa komunitas besar dari berbagai suku bahasa baikburuk presiden tdk selalu berdampak pd baikburuk bangsa firaun raja kafir biadab tapi ada bangsa mesir yg baik pengikut musa,0
Hm aku gak bisa kasihan karena itu dah tugas dia dan dia harus berani nerima resiko jadi pemimpin. Usia gak lagi muda? Kenapa ngotot nyapres? Tahu kalau presiden tu berat tugasnya. You are a man you have pride and this is what cost you.,2025-12-13 11:42:48+00:00,hm aku gak bisa kasihan karena itu dah tugas dia dan dia harus berani nerima resiko jadi pemimpin usia gak lagi muda kenapa ngotot nyapres tahu kalau presiden tu berat tugasnya you are a man you have pride and this is what cost you,65
Presiden RI Prabowo Subianto melakukan kunjungan kerja ke Kabupaten Aceh Tamiang pada Jum'at https://t.co/zJ2wE1DYEP,2025-12-13 11:43:27+00:00,presiden ri prabowo subianto melakukan kunjungan kerja ke kabupaten aceh tamiang pada jumat,-1
@urdiseasee @_beehunny Presiden terbaik abad ini ,2025-12-13 11:44:25+00:00,presiden terbaik abad ini,-1
Presiden Prabowo melanjutkan rangkaian kunjungannya ke Aceh dgn mninjau wilayah bencana di Bener Meriah. Peninjauan ini penting utk mendapatkan gambaran mnyeluruh mngenai dampak bencana di wilayah pegunungan &amp; memastikan koordinasi bantuan brjalan efektif hingga ke daerah pelosok https://t.co/ZNL1pfmuNU,2025-12-13 11:44:30+00:00,presiden prabowo melanjutkan rangkaian kunjungannya ke aceh dgn mninjau wilayah bencana di bener meriah peninjauan ini penting utk mendapatkan gambaran mnyeluruh mngenai dampak bencana di wilayah pegunungan amp memastikan koordinasi bantuan brjalan efektif hingga ke daerah pelosok,0
Pernyataan presiden disaat bencana sumatera yg menewaskan ratusan nyawa manusia. @prabowo: Kita diberikan karunia oleh Yang Maha Kuasa kita punya kelapa sawit. Kelapa sawit bisa jadi BBM bisa jadi solar bisa jadi bensin dan kita juga punya teknologinya.,2025-12-13 11:44:44+00:00,pernyataan presiden disaat bencana sumatera yg menewaskan ratusan nyawa manusia kita diberikan karunia oleh yang maha kuasa kita punya kelapa sawit kelapa sawit bisa jadi bbm bisa jadi solar bisa jadi bensin dan kita juga punya teknologinya,0
Perintah langsung presiden @prabowo tentang pemberantasan penambangan tanpa izin tidak di gubris anak buahnya pak Kapolri @ListyoSigitP bahkan sikap kapolri @ListyoSigitP yg tdk berani menindak anak buahnya bisa masuk kategori ikut mengindahkan perintah presiden. Dan sekarang https://t.co/22JBSG1K5N,2025-12-13 11:44:44+00:00,perintah langsung presiden tentang pemberantasan penambangan tanpa izin tidak di gubris anak buahnya pak kapolri bahkan sikap kapolri yg tdk berani menindak anak buahnya bisa masuk kategori ikut mengindahkan perintah presiden dan sekarang,-1
u bayangin ajaa kakek kakek jd presiden orng umur 74 malah pgn pensiun rata rata nikmatin masa tua dgn anak cucu.. eh tp...,2025-12-13 12:04:45+00:00,u bayangin ajaa kakek kakek jd presiden orng umur malah pgn pensiun rata rata nikmatin masa tua dgn anak cucu eh tp,2
Perpol Kapolri Tak Langgar Putusan MK dan Sudah Dilaporkan ke Presiden https://t.co/UMdFHAQunn,2025-12-13 12:05:05+00:00,perpol kapolri tak langgar putusan mk dan sudah dilaporkan ke presiden,-1
Momen presiden Prabowo Cek tumpukan kayu yang terbawa banjir di Aceh Tamiang. haechan GANTENG BGT https://t.co/oPTS6MsJgw,2025-12-13 12:05:14+00:00,momen presiden prabowo cek tumpukan kayu yang terbawa banjir di aceh tamiang haechan ganteng bgt,-1
Ya kan maunya dia jadi presiden..........,2025-12-13 12:05:15+00:00,ya kan maunya dia jadi presiden,15
Buntelan taik ini tuh pembunuh. Iya PEMBUNUH. Pembunuh mustinya diadili bukan jd presiden. Emg dongo 02 voters tuh. Selamanya gak akan pernah mau gue maafin klean. Najis huek cuih,2025-12-13 12:06:04+00:00,buntelan taik ini tuh pembunuh iya pembunuh pembunuh mustinya diadili bukan jd presiden emg dongo voters tuh selamanya gak akan pernah mau gue maafin klean najis huek cuih,-1
Hari gini presiden masih ga' bisa dipercaya? Ga' bahaya tuh presidennye/rakyatnye??,2025-12-13 12:06:24+00:00,hari gini presiden masih ga bisa dipercaya ga bahaya tuh presidennyerakyatnye,-1
@herudesanto @kang___L @prabowo Presiden dan MK dilecehkan mana Yusril ? Putusan untuk calon cawapres gercep langsungbpasti berlaku yang ini dikangkangi...,2025-12-13 12:06:25+00:00,presiden dan mk dilecehkan mana yusril putusan untuk calon cawapres gercep langsungbpasti berlaku yang ini dikangkangi,-1
dih siapa suruh jd presiden? ,2025-12-13 12:06:39+00:00,dih siapa suruh jd presiden,15
@antaranews Dunia sedang menyoroot bencana ini... Dan gw yakin presiden ini tak tau menahu hal itu.. Karena tak pernah baca berita liat tipi.. Kacau ini pemerintahan,2025-12-13 12:06:52+00:00,dunia sedang menyoroot bencana ini dan gw yakin presiden ini tak tau menahu hal itu karena tak pernah baca berita liat tipi kacau ini pemerintahan,-1
Gua yakin oligarki2 ini takut banget ada gerakan kaya di nepal wkwk. Waktu pemilihan presiden tahun lalu pun banyak anak sekolah yang ditanya kalo bisa milih presiden siapa dan pada jawabnya lebih make sense daripada genz/milenial yg jawab krn gemes/kasian pukimakkkkk,2025-12-13 12:07:30+00:00,gua yakin oligarki ini takut banget ada gerakan kaya di nepal wkwk waktu pemilihan presiden tahun lalu pun banyak anak sekolah yang ditanya kalo bisa milih presiden siapa dan pada jawabnya lebih make sense daripada genzmilenial yg jawab krn gemeskasian pukimakkkkk,121
andai dia yg jd presiden mungkin ini semua ga bakal kejadian,2025-12-13 12:07:38+00:00,andai dia yg jd presiden mungkin ini semua ga bakal kejadian,-1
@jasonidr @denismalhotra Mending ga jadi apa dripada jdi presiden tpi nyusahin rakyat kontol,2025-12-13 12:07:47+00:00,mending ga jadi apa dripada jdi presiden tpi nyusahin rakyat kontol,-1
Jika bener ini pasti ada cawe cawe Jokowi ke presiden.Shg Kapolri berani buat SK yg melawan keputusan MK.Lihat video Satoe Indonesia! #TikTok https://t.co/ilkklR9P04,2025-12-13 12:07:59+00:00,jika bener ini pasti ada cawe cawe jokowi ke presidenshg kapolri berani buat sk yg melawan keputusan mklihat video satoe indonesia tiktok,-1
tebak spa presiden negara ini,2025-12-13 12:08:20+00:00,tebak spa presiden negara ini,-1
Menpora Erick menegaskan bonus Rp1 miliar di SEA Games 2025 bukan sekadar angka tapi bentuk dukungan serius Presiden Prabowo ke atlet nasional. #berita #menpora #olahragaindonesia #seagames2025 https://t.co/POxhbeW4wu,2025-12-13 12:08:31+00:00,menpora erick menegaskan bonus rp miliar di sea games bukan sekadar angka tapi bentuk dukungan serius presiden prabowo ke atlet nasional berita menpora olahragaindonesia seagames,136
DPR Tak Mau Kapolri Dipilih Langsung oleh Presiden https://t.co/yZ8awz1pdJ,2025-12-13 12:08:34+00:00,dpr tak mau kapolri dipilih langsung oleh presiden,-1
@Ary_PrasKe2 @alvinlie21 @AndisBoga Lalu si prabowo DIAM dan TAKUT cc admin akun @prabowo Pak @mohmahfudmd dan @JimlyAs yg ditugaskan utk perbaiki Polisi ini menunjukkan gak mungkin kalian bisa kan...dengan santai si bangsat sigit langgar Konstitusi seakan mau bilang MANA PRESIDEN DPR dan Tim BERANI ama aku ,2025-12-13 12:08:44+00:00,lalu si prabowo diam dan takut cc admin akun pak dan yg ditugaskan utk perbaiki polisi ini menunjukkan gak mungkin kalian bisa kandengan santai si bangsat sigit langgar konstitusi seakan mau bilang mana presiden dpr dan tim berani ama aku,-1
@NenkMonica Untuk ketiga kalinya Presiden @prabowo mengunjungi Aceh. Tiga kali dalam kurun waktu hitungan hari. Pesan kuat yang kita dapatkan adalah para pembantu Presiden baik Menteri Badan dll tidak ada yang kapabel. Menyedihkan memang.,2025-12-13 12:23:11+00:00,untuk ketiga kalinya presiden mengunjungi aceh tiga kali dalam kurun waktu hitungan hari pesan kuat yang kita dapatkan adalah para pembantu presiden baik menteri badan dll tidak ada yang kapabel menyedihkan memang,-1
@bestinformm Tadi di media ada wawancana dgn korban bencana bilangnya itu tenda dan dapur umum baru dibangun ketika pak presiden mau berkunjung,2025-12-13 12:23:17+00:00,tadi di media ada wawancana dgn korban bencana bilangnya itu tenda dan dapur umum baru dibangun ketika pak presiden mau berkunjung,-1
@indepenSumatera Pelaku utama paling oarah adalah zulkifli hasan dan tentunya presiden sby. Masarakat harus fokus dng itu. Paling liar dan ugal2an.. sampe riau habis sama sekali tak pny hutan. Ijin jutaan hektar spt itu tentu harus sesuai arahan presiden saat itu ya. Suka tak suka nyatanya bgtu,2025-12-13 12:23:35+00:00,pelaku utama paling oarah adalah zulkifli hasan dan tentunya presiden sby masarakat harus fokus dng itu paling liar dan ugalan sampe riau habis sama sekali tak pny hutan ijin jutaan hektar spt itu tentu harus sesuai arahan presiden saat itu ya suka tak suka nyatanya bgtu,-1
@kompascom Liyt mantan presiden @SBYudhoyono jd kembali lg gairah jd rakyat sosok kebapak an pengayom yg slm ini ilang tantangan bagi pa @prabowo &amp;tim @sjafriesjams @bang_dasco yg kykna msh blm bs lepas bayang lalu..buruan wake up bapak,2025-12-13 12:23:42+00:00,liyt mantan presiden jd kembali lg gairah jd rakyat sosok kebapak an pengayom yg slm ini ilang tantangan bagi pa amptim yg kykna msh blm bs lepas bayang laluburuan wake up bapak,2
@indepenSumatera Presiden paling bacottt,2025-12-13 12:24:12+00:00,presiden paling bacottt,-1
@alvinlie21 @prabowo Presiden takluk sama Kapolri termul pergantian rejim bukan nya lebih baik malah tambah ancur @prabowo,2025-12-13 12:24:16+00:00,presiden takluk sama kapolri termul pergantian rejim bukan nya lebih baik malah tambah ancur,-1
Eren yega juga presiden gwa dukung cik,2025-12-13 12:24:39+00:00,eren yega juga presiden gwa dukung cik,25
Rakyat sebaik ini malah dapet presiden sejahat dan seburuk itu.,2025-12-13 12:24:56+00:00,rakyat sebaik ini malah dapet presiden sejahat dan seburuk itu,28
Momen hangat tercipta ketika Presiden Prabowo mengunjungi posko kesehatan di MAN 1 Langkat Desa Pekubuan Tanjung Pura Sumut. Simak video selengkapnya hanya di https://t.co/sUEzgwfh3B #HardNews_Sosial #FlashOne #CariBeritaditvOne #PresidenPrabowo #PoskoKesehatan #FO02 https://t.co/snph7RFnzK,2025-12-13 12:24:57+00:00,momen hangat tercipta ketika presiden prabowo mengunjungi posko kesehatan di man langkat desa pekubuan tanjung pura sumut simak video selengkapnya hanya di hardnews_sosial flashone cariberitaditvone presidenprabowo poskokesehatan fo,4
@alisyarief presiden aja di lawan apalagi rakyat kecil,2025-12-13 12:25:03+00:00,presiden aja di lawan apalagi rakyat kecil,-1
@liputan6dotcom Kasihan diriku punya presiden seperti ini lebih banyak narasi daripada tindakan...,2025-12-13 12:25:12+00:00,kasihan diriku punya presiden seperti ini lebih banyak narasi daripada tindakan,-1
@rpyushi Boleh deh asal disambut kaya presiden,2025-12-13 12:25:58+00:00,boleh deh asal disambut kaya presiden,-1
@t0d1_cool @FaGtng @grok apakah foto di atas menurutmu mirip dg mantan presiden yg ijazahnya disembunyiin itu?,2025-12-13 12:26:19+00:00,apakah foto di atas menurutmu mirip dg mantan presiden yg ijazahnya disembunyiin itu,147
 Gak tau saya gak milih dia jadi presiden Cuma ya kebagian kacaunya juga mau gak mau ,2025-12-13 12:26:44+00:00,gak tau saya gak milih dia jadi presiden cuma ya kebagian kacaunya juga mau gak mau,25
Kan emang kewajibannya kalo gak mau ngurusin hal begitu jangan jadi presiden duduk manis aja di rumah ,2025-12-13 12:26:46+00:00,kan emang kewajibannya kalo gak mau ngurusin hal begitu jangan jadi presiden duduk manis aja di rumah,-1
@Loveinloveyz Operasi atasi bencana kok masih pakai gaya pencitraan? Jika benar tenda baru dipasang ketika Presiden akan meninjau daerah bencana....itu gaya ABS -asal bapak senang dan pencitraan. Belajarlah pada aparat di luar negeri yg dikenal disiplin dan maju. Jgn malu belajar.,2025-12-13 12:27:03+00:00,operasi atasi bencana kok masih pakai gaya pencitraan jika benar tenda baru dipasang ketika presiden akan meninjau daerah bencanaitu gaya abs asal bapak senang dan pencitraan belajarlah pada aparat di luar negeri yg dikenal disiplin dan maju jgn malu belajar,0
@salam4jari Masalah nya sudah ada yg berani beri harapan palsu ke mssyarakat dan di hadapan presiden. Apa mahluk modelan begitu masih layak menjabat?,2025-12-13 12:30:02+00:00,masalah nya sudah ada yg berani beri harapan palsu ke mssyarakat dan di hadapan presiden apa mahluk modelan begitu masih layak menjabat,-1
@AgusYudhoyono Terima kasih Pak @prabowo @gibran_tweet &amp; seluruh jajaran Pemerintahan. Sy senang mas Gibran selalu menjelaskan kegiatan2nya mewakili Presiden. Tp adakah minister ambisius yg berjalan sendiri gak menyebut mewakili presiden seolah yg ada adalah Visi misi &amp; biaya dia pribadi?,2025-12-13 12:30:19+00:00,terima kasih pak amp seluruh jajaran pemerintahan sy senang mas gibran selalu menjelaskan kegiatannya mewakili presiden tp adakah minister ambisius yg berjalan sendiri gak menyebut mewakili presiden seolah yg ada adalah visi misi amp biaya dia pribadi,2
Kenapa bukan Sherly Tjoanda yg ditaksir jadi presiden? Kenapa malah Purbaya atau Bapak Ngana?,2025-12-13 12:30:54+00:00,kenapa bukan sherly tjoanda yg ditaksir jadi presiden kenapa malah purbaya atau bapak ngana,-1
presiden bukan bangsa hanya representasi sementara pejabat publik yg kebetulan dikasih mandat. mengkritik presiden itu berarti mengkritik individu bukan menjelekkan bangsa yg punya skop beda (rakyat nilai sejarah &amp; sistem). jd kritik terus aja pemerintah bahlul kita ini,2025-12-13 12:30:54+00:00,presiden bukan bangsa hanya representasi sementara pejabat publik yg kebetulan dikasih mandat mengkritik presiden itu berarti mengkritik individu bukan menjelekkan bangsa yg punya skop beda rakyat nilai sejarah amp sistem jd kritik terus aja pemerintah bahlul kita ini,0
@DS_yantie Kalau begini bagaimana pak Presiden bawahan Bp membangkang putusan MK. Artinya sdh tdk patuh kpd aturan negara dan perintah Presiden. Sedangkan MK itu Gerbang pertama Ketatanegaraan RI Apakah Kapolri sdh tdk Loyal lg kpd Presiden n Konstitusi Negara.,2025-12-13 12:30:57+00:00,kalau begini bagaimana pak presiden bawahan bp membangkang putusan mk artinya sdh tdk patuh kpd aturan negara dan perintah presiden sedangkan mk itu gerbang pertama ketatanegaraan ri apakah kapolri sdh tdk loyal lg kpd presiden n konstitusi negara,2
@DS_yantie Biar tidak jadi isu...perlihatkan aslinya biar negara ini tidak ribut terus...kasian presiden prabowo,2025-12-13 12:30:59+00:00,biar tidak jadi isuperlihatkan aslinya biar negara ini tidak ribut teruskasian presiden prabowo,86
@indepenSumatera lah apa hubungannya sama usia. dia secara sadar diri mencalonkan diri sbg presiden dr awal kok. tau dong konsekuensi nya. ga usah bawa2 usia kalo skrg kerjanya tiap hari kunjungan. emg itu kerjanya. helehhh,2025-12-13 12:31:25+00:00,lah apa hubungannya sama usia dia secara sadar diri mencalonkan diri sbg presiden dr awal kok tau dong konsekuensi nya ga usah bawa usia kalo skrg kerjanya tiap hari kunjungan emg itu kerjanya helehhh,-1
@dheppylovelly Makin cinta Indonesia punya Presiden Prabowo yang selalu mikirin kesehatan rakyat,2025-12-13 12:31:43+00:00,makin cinta indonesia punya presiden prabowo yang selalu mikirin kesehatan rakyat,5
Dua Tahun lagi Indonesia Emas terwujud @grok Indonesia jadi Negara Adikuasa Super Power Grok: Syaratnya apa? Saya: Syaratnya pak Presiden @prabowo berdiri dengan sikap seperti Brahmana Raja Grok. Pikiran ucapan dan tindakan beliau bersatu menjadi kekuatan yang melumpuhkan,2025-12-13 12:32:21+00:00,dua tahun lagi indonesia emas terwujud indonesia jadi negara adikuasa super power grok syaratnya apa saya syaratnya pak presiden berdiri dengan sikap seperti brahmana raja grok pikiran ucapan dan tindakan beliau bersatu menjadi kekuatan yang melumpuhkan,5
